Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
YLL031C,3254,GPI13,ER membrane localized phosphoryltransferase that adds phosphoethanolamine onto the third mannose residue of the glycosylphosphatidylinositol (GPI) anchor precursor  similar to human PIG-O protein,3760.0,3170.0,34.634384858,0.843085106383
YLL030C,542,RRT7,"Identified in a screen for mutants with increased levels of rDNA transcription  dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",2.0,2.0,21.0,1.0
YLL024C,2120,SSA2,"ATP binding protein involved in protein folding and vacuolar import of proteins  member of heat shock protein 70 (HSP70) family  associated with the chaperonin-containing T-complex  present in the cytoplasm, vacuolar membrane and cell wall  98% identical with Ssa1p, but subtle differences between the two proteins provide functional specificity with respect to propagation of yeast [URE3] prions and vacuolar-mediated degradations of gluconeogenesis enzymes",125510.0,110133.0,22.333632971,0.877483865827
YLL023C,1040,POM33,"Transmembrane nucleoporin involved in nuclear pore complex (NPC) distribution, assembly or stabilization  highly conserved across species, orthologous to human TMEM33 and paralogous to Per33p",5757.0,5072.0,38.5701892744,0.881014417231
YLL022C,1358,HIF1,"Non-essential component of the HAT-B histone acetyltransferase complex (Hat1p-Hat2p-Hif1p), localized to the nucleus  has a role in telomeric silencing",5619.0,2872.0,30.3520194986,0.511122975618
YLL020C/YLL019C,2544,YLL020C/KNS1,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene KNS1/Nonessential putative protein kinase of unknown cellular role  member of the LAMMER family of protein kinases, which are serine/threonine kinases also capable of phosphorylating tyrosine residues",1343.0,1246.0,41.4454253612,0.927773641102
YLL018C-A,497,COX19,"Protein required for cytochrome c oxidase assembly, located in the cytosol and mitochondrial intermembrane space  putative copper metallochaperone that delivers copper to cytochrome c oxidase  contains twin cysteine-x9-cysteine motifs",81.0,71.0,27.1830985915,0.876543209877
YLL018C,1874,DPS1,"Aspartyl-tRNA synthetase, primarily cytoplasmic  homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp)  class II aminoacyl tRNA synthetase  binding to its own mRNA may confer autoregulation",29828.0,27011.0,32.5012032135,0.905558535604
YLL013C,2840,PUF3,"Protein of the mitochondrial outer surface, links the Arp2/3 complex with the mitochore during anterograde mitochondrial movement  also binds to and promotes degradation of mRNAs for select nuclear-encoded mitochondrial proteins",1837.0,1801.0,49.2754025541,0.980402830702
YLL010C,1484,PSR1,"Plasma membrane associated protein phosphatase involved in the general stress response  required along with binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p",7294.0,7164.0,44.8464544947,0.982177131889
YLL009C,410,COX17,Copper metallochaperone that transfers copper to Sco1p and Cox11p for eventual delivery to cytochrome c oxidase  contains twin cysteine-x9-cysteine motifs,6590.0,6422.0,35.2843350981,0.974506828528
YLL007C,2198,YLL007C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YLL007C is not an essential gene,1405.0,1358.0,41.2113402062,0.966548042705
YLL005C,2807,SPO75,"Meiosis-specific protein of unknown function, required for spore wall formation during sporulation  dispensable for both nuclear divisions during meiosis",186.0,183.0,38.2677595628,0.983870967742
YLR001C,2789,YLR001C,"Putative protein of unknown function  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies  predicted to be palmitoylated",1567.0,1402.0,30.3017118402,0.894703254627
YLR002C,2192,NOC3,Protein that forms a nuclear complex with Noc2p that binds to 66S ribosomal precursors to mediate their intranuclear transport  also binds to chromatin to promote the association of DNA replication factors and replication initiation,11860.0,11419.0,37.4425081005,0.96281618887
YLR003C,1076,CMS1,Subunit of U3-containing 90S preribosome processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit  overexpression rescues supressor mutant of mcm10  null mutant is viable,13254.0,11729.0,38.0727257226,0.884940395352
YLR004C,1772,THI73,Putative plasma membrane permease proposed to be involved in carboxylic acid uptake and repressed by thiamine  substrate of Dbf2p/Mob1p kinase  transcription is altered if mitochondrial dysfunction occurs,378.0,133.0,37.8045112782,0.351851851852
YLR006C,2339,SSK1,Cytoplasmic response regulator  part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism  required for mitophagy  dephosphorylated form is degraded by the ubiquitin-proteasome system  potential Cdc28p substrate,3205.0,3091.0,39.7046263345,0.964430577223
YLR008C,707,PAM18,Constituent of the import motor (PAM complex) component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex)  essential J-protein cochaperone that stimulates Ssc1p ATPase activity to drive import  inhibited by Pam16p,6184.0,5856.0,33.518784153,0.946959896507
YLR010C,683,TEN1,Protein that regulates telomeric length  protects telomeric ends in a complex with Cdc13p and Stn1p,499.0,495.0,43.7777777778,0.991983967936
YLR012C,500,YLR012C,Putative protein of unknown function  YLR012C is not an essential gene,28.0,28.0,44.75,1.0
YLR014C,2915,PPR1,"Zinc finger transcription factor containing a Zn(2)-Cys(6) binuclear cluster domain, positively regulates transcription of genes involved in uracil biosynthesis  activity may be modulated by interaction with Tup1p",626.0,609.0,37.7438423645,0.972843450479
YLR016C,815,PML1,"Subunit of the RES complex, which is required for nuclear retention of unspliced pre-mRNAs  acts in the same pathway as Pml39p and Mlp1p",2805.0,2695.0,39.6627087199,0.960784313725
YLR018C,1100,POM34,Integral membrane protein of the nuclear pore  has an important role in maintaining the architecture of the pore complex,7344.0,7055.0,34.2345854004,0.960648148148
YLR020C,1817,YEH2,"Steryl ester hydrolase, catalyzes steryl ester hydrolysis at the plasma membrane  involved in sterol metabolism",22157.0,21998.0,35.7567960724,0.992823938259
YLR022C,953,SDO1,Essential protein involved in 60S ribosome maturation  ortholog of the human protein (SBDS) responsible for autosomal recessive Shwachman-Bodian-Diamond Syndrome  highly conserved across archae and eukaryotes,6633.0,6514.0,31.8409579368,0.98205939997
YLR023C,1832,IZH3,"Membrane protein involved in zinc ion homeostasis, member of the four-protein IZH family, expression induced by zinc deficiency  deletion reduces sensitivity to elevated zinc and shortens lag phase, overexpression reduces Zap1p activity",896.0,873.0,45.0297823597,0.974330357143
YLR024C,5819,UBR2,Cytoplasmic ubiquitin-protein ligase (E3)  required for ubiquitylation of Rpn4p  mediates formation of a Mub1p-Ubr2p-Rad6p complex,1458.0,1357.0,31.0420044215,0.93072702332
YLR026C,1223,SED5,"cis-Golgi t-SNARE syntaxin required for vesicular transport between the ER and the Golgi complex, binds at least 9 SNARE proteins",2308.0,2216.0,37.5591155235,0.96013864818
YLR027C,1457,AAT2,"Cytosolic aspartate aminotransferase, involved in nitrogen metabolism  localizes to peroxisomes in oleate-grown cells",19173.0,16220.0,28.4254623921,0.845981327909
YLR028C,1976,ADE16,"Enzyme of 'de novo' purine biosynthesis containing both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities, isozyme of Ade17p  ade16 ade17 mutants require adenine and histidine",13407.0,12513.0,32.563014465,0.933318415753
YLR029C,815,RPL15A,"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl15Bp and has similarity to rat L15 ribosomal protein  binds to 5.8 S rRNA",114990.0,86282.0,38.1535430333,0.750343508131
YLR034C,1622,SMF3,Putative divalent metal ion transporter involved in iron homeostasis  transcriptionally regulated by metal ions  member of the Nramp family of metal transport proteins,7070.0,6738.0,29.982487385,0.953041018388
YLR035C,2288,MLH2,Protein involved in the mismatch repair of certain frameshift intermediates and involved in meiotic recombination  forms a complex with Mlh1p,984.0,862.0,36.6751740139,0.876016260163
YLR035C-A,3668,YLR035C-A,"Retrotransposon TYA Gag and TYB Pol genes  polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN)  YLR035C-A is part of a mutant retrotransposon",17057.0,10550.0,32.1566824645,0.618514392918
YLR036C,812,YLR036C,Putative protein of unknown function predicted to have transmembrane domains  interacts with HSP90 by yeast two-hybrid analysis  YLR036C is not an essential protein,1538.0,1508.0,37.8149867374,0.980494148244
YLR037C,575,PAU23,"Cell wall mannoprotein with similarity to Tir1p, Tir2p, Tir3p, and Tir4p  member of the seripauperin multigene family encoded mainly in subtelomeric regions  expressed under anaerobic conditions, completely repressed during aerobic growth",492.0,450.0,35.0288888889,0.914634146341
YLR038C,452,COX12,"Subunit VIb of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain  required for assembly of cytochrome c oxidase but not required for activity after assembly  phosphorylated",8039.0,7501.0,28.3764831356,0.933076253265
YLR039C,3371,RIC1,Protein involved in retrograde transport to the cis-Golgi network  forms heterodimer with Rgp1p that acts as a GTP exchange factor for Ypt6p  involved in transcription of rRNA and ribosomal protein genes,2850.0,2707.0,35.8348725526,0.949824561404
YLR040C,875,YLR040C,Putative protein of unknown function  localizes to the cell wall  predicted to be a GPI-attached protein  upregulated by Mcm1p-Alpha1p transcription factor  partially overlaps the dubious ORF YLR041W  YLR040C is not essential,8769.0,8609.0,37.9520269485,0.981753905805
YLR042C,686,YLR042C,Protein of unknown function  localizes to the cytoplasm  YLL042C is not an essential gene,1376.0,1342.0,32.3777943368,0.975290697674
YLR043C,512,TRX1,"Cytoplasmic thioredoxin isoenzyme of the thioredoxin system which protects cells against oxidative and reductive stress, forms LMA1 complex with Pbi2p, acts as a cofactor for Tsa1p, required for ER-Golgi transport and vacuole inheritance",15608.0,14456.0,32.0430271168,0.926191696566
YLR044C,1892,PDC1,"Major of three pyruvate decarboxylase isozymes, key enzyme in alcoholic fermentation, decarboxylates pyruvate to acetaldehyde  subject to glucose-, ethanol-, and autoregulation  involved in amino acid catabolism",270594.0,252920.0,28.6492131899,0.934684434984
YLR045C,2867,STU2,Microtubule-associated protein (MAP) of the XMAP215/Dis1 family  regulates microtubule dynamics during spindle orientation and metaphase chromosome alignment  interacts with spindle pole body component Spc72p,5485.0,3993.0,25.6666666667,0.727985414768
YLR046C,1013,YLR046C,Putative membrane protein  member of the fungal lipid-translocating exporter (LTE) family of proteins  transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance,1816.0,1744.0,40.4604357798,0.960352422907
YLR047C,2261,FRE8,"Protein with sequence similarity to iron/copper reductases, involved in iron homeostasis  deletion mutant has iron deficiency/accumulation growth defects  expression increased in the absence of copper-responsive transcription factor Mac1p",182.0,170.0,46.7294117647,0.934065934066
YLR049C,1487,YLR049C,Putative protein of unknown function,2950.0,2620.0,30.1160305344,0.88813559322
YLR050C,686,YLR050C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum  YLR050C is not an essential gene,3462.0,3287.0,34.7140249468,0.949451184287
YLR051C,854,FCF2,Essential nucleolar protein involved in the early steps of 35S rRNA processing  interacts with Faf1p  member of a transcriptionally co-regulated set of genes called the RRB regulon,4376.0,3692.0,29.7773564464,0.843692870201
YLR053C,527,YLR053C,Putative protein of unknown function,650.0,631.0,34.3787638669,0.970769230769
YLR054C,2462,OSW2,Protein of unknown function proposed to be involved in the assembly of the spore wall,506.0,466.0,32.2832618026,0.920948616601
YLR055C,2009,SPT8,"Subunit of the SAGA transcriptional regulatory complex but not present in SAGA-like complex SLIK/SALSA, required for SAGA-mediated inhibition at some promoters",5718.0,5074.0,30.2203389831,0.887373207415
YLR058C,1610,SHM2,"Cytosolic serine hydroxymethyltransferase, converts serine to glycine plus 5,10 methylenetetrahydrofolate  major isoform involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis",12594.0,11613.0,25.7278911565,0.92210576465
YLR059C,1010,REX2,"3'-5' RNA exonuclease  involved in 3'-end processing of U4 and U5 snRNAs, 5S and 5.8S rRNAs, and RNase P and RNase MRP RNA  localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants  RNase D exonuclease",12244.0,11330.0,35.4479258605,0.925351192421
YLR062C,578,BUD28,"Dubious open reading frame, unlikely to encode a protein  not conserved in closely related Saccharomyces species  98% of ORF overlaps the verified gene RPL22A  diploid mutant displays a weak budding pattern phenotype in a systematic assay",74.0,71.0,34.7464788732,0.959459459459
YLR065C,746,YLR065C,Putative protein of unknown function  YLR065C is not an essential gene,4510.0,4152.0,33.7468689788,0.920620842572
YLR067C,3098,PET309,"Specific translational activator for the COX1 mRNA, also influences stability of intron-containing COX1 primary transcripts  localizes to the mitochondrial inner membrane  contains seven pentatricopeptide repeats (PPRs)",3415.0,3181.0,34.287331028,0.931478770132
YLR069C,2486,MEF1,Mitochondrial elongation factor involved in translational elongation,5689.0,5133.0,33.5509448665,0.902267533837
YLR070C,1271,XYL2,"Xylitol dehydrogenase, converts xylitol to D-xylulose  expression induced by xylose, even though this pentose sugar is not well utilized by S. cerevisiae  null mutant has cell wall defect",391.0,328.0,37.0823170732,0.838874680307
YLR071C,3449,RGR1,"Subunit of the RNA polymerase II mediator complex  associates with core polymerase subunits to form the RNA polymerase II holoenzyme  required for glucose repression, HO repression, RME1 repression and sporulation",5084.0,4933.0,38.0788566795,0.970298977183
YLR073C,803,RFU1,Protein that inhibits Doa4p deubiquitinating activity  contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p  GFP-fusion protein localizes to endosomes,14156.0,13678.0,36.9646878199,0.966233399265
YLR074C,701,BUD20,Protein involved in bud-site selection  diploid mutants display a random budding pattern instead of the wild-type bipolar pattern,25034.0,18584.0,32.7068445975,0.742350403451
YLR076C,623,YLR076C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the essential gene RPL10 which encodes the ribosomal protein L10",10.0,10.0,45.9,1.0
YLR078C,1024,BOS1,"v-SNARE (vesicle specific SNAP receptor), localized to the endoplasmic reticulum membrane and necessary for vesicular transport from the ER to the Golgi",5866.0,5794.0,41.9142216086,0.987725877941
YLR082C,1379,SRL2,Protein of unknown function  overexpression suppresses the lethality caused by a rad53 null mutation,3477.0,2909.0,11.2148504641,0.836640782284
YLR083C,2204,EMP70,"Protein with a role in cellular adhesion, filamentous growth, and endosome-to-vacuole sorting  similar to Tmn2p and Tmn3p  member of Transmembrane Nine family of proteins with 9 transmembrane segments",27053.0,25283.0,33.6020250761,0.934572875467
YLR084C,3863,RAX2,N-glycosylated protein involved in the maintenance of bud site selection during bipolar budding  localization requires Rax1p  RAX2 mRNA stability is regulated by Mpt5p,4743.0,4235.0,32.945690673,0.892894792326
YLR085C,1517,ARP6,"Actin-related protein that binds nucleosomes  a component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A",1932.0,1730.0,37.5965317919,0.895445134576
YLR087C,9077,CSF1,"Protein required for fermentation at low temperature  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",8839.0,8600.0,35.0254651163,0.972960742165
YLR089C,1979,ALT1,"Alanine transaminase (glutamic pyruvic transaminase)  involved in alanine biosynthetic and catabolic processes  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",16256.0,15991.0,42.647614283,0.983698326772
YLR093C,1103,NYV1,v-SNARE component of the vacuolar SNARE complex involved in vesicle fusion  inhibits ATP-dependent Ca(2+) transport activity of Pmc1p in the vacuolar membrane,6256.0,6028.0,37.0698407432,0.963554987212
YLR094C,1709,GIS3,Protein of unknown function,7488.0,7478.0,37.2976731746,0.998664529915
YLR095C,2639,IOC2,"Member of a complex (Isw1b) with Isw1p and Ioc4p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PHD finger motif",14943.0,12219.0,28.3817824699,0.817707287693
YLR097C,1235,HRT3,"Putative SCF-ubiquitin ligase F-box protein, based on both genetic and physical interactions and sequence similarity  identified in association with Cdc53p, Skp1p and Ubi4 in large and small-scale studies",1879.0,1788.0,39.403803132,0.951569984034
YLR098C,2147,CHA4,"DNA binding transcriptional activator, mediates serine/threonine activation of the catabolic L-serine (L-threonine) deaminase (CHA1)  Zinc-finger protein with Zn[2]-Cys[6] fungal-type binuclear cluster domain",2627.0,2591.0,38.0714010035,0.98629615531
YLR099C,1385,ICT1,"Lysophosphatidic acid acyltransferase, responsible for enhanced phospholipid synthesis during organic solvent stress  null displays increased sensitivity to Calcofluor white  highly expressed during organic solvent stress",5444.0,5160.0,39.7858527132,0.94783247612
YLR101C,596,YLR101C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified, essential ORF ERG27/YLR100W",13.0,13.0,29.6153846154,1.0
YLR102C,998,APC9,"Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition",1103.0,1032.0,38.9244186047,0.935630099728
YLR103C,2153,CDC45,"DNA replication initiation factor  recruited to MCM pre-RC complexes at replication origins  promotes release of MCM from Mcm10p, recruits elongation machinery  mutants in human homolog may cause velocardiofacial and DiGeorge syndromes",1571.0,1552.0,35.356314433,0.987905792489
YLR105C,1334,SEN2,"Subunit of the tRNA splicing endonuclease, which is composed of Sen2p, Sen15p, Sen34p, and Sen54p  Sen2p contains the active site for tRNA 5' splice site cleavage and has similarity to Sen34p and to Archaeal tRNA splicing endonuclease",2543.0,2445.0,40.8944785276,0.961462839166
YLR106C,14933,MDN1,"Huge dynein-related AAA-type ATPase (midasin), forms extended pre-60S particle with the Rix1 complex (Rix1p-Ipi1p-Ipi3p)  acts in removal of ribosomal biogenesis factors at successive steps of pre-60S assembly and export from nucleus",35773.0,26902.0,33.4107129581,0.752019679647
YLR108C,1658,YLR108C,Protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the nucleus  YLR108C is not an esssential gene,1001.0,975.0,37.9076923077,0.974025974026
YLR110C,602,CCW12,"Cell wall mannoprotein with a role in maintenance of newly synthesized areas of cell wall  localizes to periphery of small buds, septum region of larger buds, and shmoo tip",948823.0,834359.0,29.4893493089,0.879362114957
YLR114C,2495,AVL9,Conserved protein involved in exocytic transport from the Golgi  mutation is synthetically lethal with apl2 vps1 double mutation  member of a protein superfamily with orthologs in diverse organisms,4146.0,4022.0,38.4015415216,0.970091654607
YLR117C,2264,CLF1,"Member of the NineTeen Complex (NTC) that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs  homolog of Drosophila crooked neck protein  interacts with U1 snRNP proteins",3284.0,3177.0,34.2200188857,0.967417783191
YLR118C,884,YLR118C,Acyl-protein thioesterase responsible for depalmitoylation of Gpa1p  green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS,16936.0,16164.0,38.8736080178,0.954416627303
YLR120C,1910,YPS1,"Aspartic protease, member of the yapsin family of proteases involved in cell wall growth and maintenance  attached to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor",8346.0,7989.0,45.3782701214,0.957225017973
YLR121C,1727,YPS3,"Aspartic protease, member of the yapsin family of proteases involved in cell wall growth and maintenance  attached to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor",41820.0,41319.0,37.5671966892,0.988020086083
YLR122C/YLR123C,654,YLR122C/YLR123C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the dubious ORF YLR123C/Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the dubious ORF YLR122C  contains characteristic aminoacyl-tRNA motif",324.0,309.0,42.2944983819,0.953703703704
YLR126C,956,YLR126C,Putative protein of unknown function with similarity to glutamine amidotransferase proteins  has Aft1p-binding motif in the promoter  may be involved in copper and iron homeostasis  YLR126C is not an essential protein,1931.0,1853.0,45.3005936319,0.959606421543
YLR127C,2762,APC2,"Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition  component of the catalytic core of the APC/C  has similarity to cullin Cdc53p",2576.0,2481.0,41.1866182991,0.963121118012
YLR130C,1469,ZRT2,Low-affinity zinc transporter of the plasma membrane  transcription is induced under low-zinc conditions by the Zap1p transcription factor,6845.0,6269.0,34.7760408359,0.915850986121
YLR131C,2513,ACE2,"Transcription factor that activates expression of early G1-specific genes, localizes to daughter cell nuclei after cytokinesis and delays G1 progression in daughters, localization is regulated by phosphorylation",3127.0,1850.0,31.612972973,0.591621362328
YLR132C,1073,YLR132C,"Essential protein of unknown function  fluorescent protein (GFP or YFP)-tagged protein localizes to mitochondria, cytoplasm and nucleus",546.0,515.0,34.5805825243,0.943223443223
YLR136C,1058,TIS11,mRNA-binding protein expressed during iron starvation  binds to a sequence element in the 3'-untranslated regions of specific mRNAs to mediate their degradation  involved in iron homeostasis,1512.0,1488.0,38.811155914,0.984126984127
YLR139C,2132,SLS1,Mitochondrial membrane protein that coordinates expression of mitochondrially-encoded genes  may facilitate delivery of mRNA to membrane-bound translation machinery,4292.0,4213.0,31.8782340375,0.981593662628
YLR144C,2540,ACF2,"Intracellular beta-1,3-endoglucanase, expression is induced during sporulation  may have a role in cortical actin cytoskeleton assembly",2756.0,2583.0,36.293844367,0.937227866473
YLR146C,1103,SPE4,"Spermine synthase, required for the biosynthesis of spermine and also involved in biosynthesis of pantothenic acid",2361.0,2164.0,36.1025878004,0.916560779331
YLR147C,506,SMD3,"Core Sm protein Sm D3  part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs  homolog of human Sm D3",4283.0,4113.0,41.4133236081,0.96030819519
YLR149C,2393,YLR149C,Putative protein of unknown function  overexpression causes a cell cycle delay or arrest  null mutation results in a decrease in plasma membrane electron transport  YLR149C is not an essential gene,2127.0,2107.0,41.5851922164,0.990597085096
YLR149C-A,287,YLR149C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",4.0,1.0,22.0,0.25
YLR151C,1223,PCD1,"Peroxisomal nudix pyrophosphatase with specificity for coenzyme A and CoA derivatives, may function to remove potentially toxic oxidized CoA disulfide from peroxisomes to maintain the capacity for beta-oxidation of fatty acids",121.0,96.0,32.2083333333,0.793388429752
YLR152C,1931,YLR152C,Putative protein of unknown function  YLR152C is not an essential gene,777.0,755.0,42.7589403974,0.971685971686
YLR153C,2252,ACS2,"Acetyl-coA synthetase isoform which, along with Acs1p, is the nuclear source of acetyl-coA for histone acetylation  mutants affect global transcription  required for growth on glucose  expressed under anaerobic conditions",54376.0,49472.0,26.1775954075,0.909813152862
YLR154C,533,RNH203,"Ribonuclease H2 subunit, required for RNase H2 activity  related to human AGS3 that causes Aicardi-Goutieres syndrome",8303.0,8130.0,37.0052890529,0.979164157533
YLR154C-G,350,YLR154C-G,Putative protein of unknown function identified by fungal homology comparisons and RT-PCR  this ORF is contained within RDN25-2 and RDN37-2,67683.0,60240.0,22.6993691899,0.890031470236
YLR154C-H,332,YLR154C-H,Putative protein of unknown function identified by fungal homology comparisons and RT-PCR  this ORF partially overlaps RND5-2,159.0,130.0,25.1615384615,0.817610062893
YLR155C,1289,ASP3-1,Cell-wall L-asparaginase II involved in asparagine catabolism  expression induced during nitrogen starvation  ORF contains a short non-coding RNA that enhances expression of full-length gene  reference strain S288C has four copies of ASP3,7652.0,7132.0,34.6637689288,0.932043910089
YLR156C-A,332,YLR156C-A,Putative protein of unknown function identified by fungal homology comparisons and RT-PCR  this ORF partially overlaps RND5-3,7.0,6.0,24.1666666667,0.857142857143
YLR157C,1289,ASP3-2,Cell-wall L-asparaginase II involved in asparagine catabolism  expression induced during nitrogen starvation  ORF contains a short non-coding RNA that enhances expression of full-length gene  reference strain S288C has four copies of ASP3,7609.0,7093.0,34.7357958551,0.93218556972
YLR157C-B/YLR157C-A,5469,YLR157C-B/YLR157C-A,"Retrotransposon TYA Gag and TYB Pol genes  transcribed/translated as one unit  polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN)  similar to retroviral genes/Retrotransposon TYA Gag gene co-transcribed with TYB Pol  translated as TYA or TYA-TYB polyprotein  Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs)  similar to retroviral Gag",28205.0,16662.0,25.8568599208,0.590746321574
YLR157C-C,332,YLR157C-C,Putative protein of unknown function identified by fungal homology comparisons and RT-PCR  this ORF partially overlaps RND5-4,30.0,5.0,21.6,0.166666666667
YLR158C,1289,ASP3-3,Cell-wall L-asparaginase II involved in asparagine catabolism  expression induced during nitrogen starvation  ORF contains a short non-coding RNA that enhances expression of full-length gene  reference strain S288C has four copies of ASP3,7711.0,7190.0,34.9849791377,0.932434184931
YLR159C-A,332,YLR159C-A,Putative protein of unknown function identified by fungal homology comparisons and RT-PCR  this ORF partially overlaps RND5-5,6.0,6.0,20.1666666667,1.0
YLR160C,1289,ASP3-4,Cell-wall L-asparaginase II involved in asparagine catabolism  expression induced during nitrogen starvation  ORF contains a short non-coding RNA that enhances expression of full-length gene  reference strain S288C has four copies of ASP3,7685.0,7140.0,34.6966386555,0.929082628497
YLR163C,1589,MAS1,"Smaller subunit of the mitochondrial processing protease (MPP), essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins",14696.0,13810.0,30.6908761767,0.939711486119
YLR165C,965,PUS5,"Pseudouridine synthase, catalyzes only the formation of pseudouridine (Psi)-2819 in mitochondrial 21S rRNA  not essential for viability",1173.0,1139.0,40.0965759438,0.971014492754
YLR166C,2816,SEC10,"Essential 100kDa subunit of the exocyst complex (Sec3p, Sec5p, Sec6p, Sec8p, Sec10p, Sec15p, Exo70p, and Exo84p), which has the essential function of mediating polarized targeting of secretory vesicles to active sites of exocytosis",4446.0,4352.0,40.1960018382,0.97885739991
YLR168C,893,UPS2,"Mitochondrial intermembrane space protein involved in regulation of mitochondrial cardiolipin and phosphatidylethanolamine levels  null has defects in mitochondrial morphology  similar to Ups1p, Ups3p and to human PRELI",7199.0,6180.0,31.6653721683,0.858452562856
YLR170C,671,APS1,"Small subunit of the clathrin-associated adaptor complex AP-1, which is involved in protein sorting at the trans-Golgi network  homolog of the sigma subunit of the mammalian clathrin AP-1 complex",11869.0,9596.0,22.5315756565,0.808492712107
YLR172C,1103,DPH5,"Methyltransferase required for synthesis of diphthamide, which is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p)  not essential for viability  GFP-Dph5p fusion protein localizes to the cytoplasm",43614.0,37128.0,32.5256679595,0.851286284221
YLR176C,2636,RFX1,"Major transcriptional repressor of DNA-damage-regulated genes, recruits repressors Tup1p and Cyc8p to their promoters  involved in DNA damage and replication checkpoint pathway  similar to a family of mammalian DNA binding RFX1-4 proteins",1402.0,1382.0,33.8039073806,0.985734664765
YLR178C,860,TFS1,Protein that interacts with and inhibits carboxypeptidase Y and Ira2p  phosphatidylethanolamine-binding protein (PEBP) family member  targets to vacuolar membranes during stationary phase  acetylated by NatB N-terminal acetyltransferase,5898.0,3483.0,21.0999138674,0.590539165819
YLR179C,806,YLR179C,Protein of unknown function with similarity to Tfs1p  transcription is activated by paralogous proteins Yrm1p and Yrr1p along with proteins involved in multidrug resistance  GFP-tagged protein localizes to the cytoplasm and nucleus,11504.0,10202.0,39.7785728289,0.886821974965
YLR181C,1193,VTA1,"Multivesicular body (MVB) protein involved in endosomal protein sorting  regulates Vps4p activity by promoting its oligomerization  has an N-terminal Vps60- and Did2- binding domain, a linker region, and a C-terminal Vps4p binding domain",5007.0,4743.0,33.4229390681,0.947273816657
YLR183C,1670,TOS4,Forkhead Associated domain containing protein and putative transcription factor found associated with chromatin  target of SBF transcription factor  expression is periodic and peaks in G1  similar to PLM2,5110.0,4855.0,39.6937178167,0.950097847358
