Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
YLR311C,548,YLR311C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",153.0,142.0,33.1338028169,0.928104575163
YLR312C,1397,YLR312C,Putative protein of unknown function,29.0,20.0,36.1,0.689655172414
YLR313C,1793,SPH1,"Protein involved in shmoo formation and bipolar bud site selection  homologous to Spa2p, localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner, interacts with MAPKKs Mkk1p, Mkk2p, and Ste7p",36.0,32.0,26.59375,0.888888888889
YLR314C,1763,CDC3,"Component of the septin ring of the mother-bud neck that is required for cytokinesis  septins recruit proteins to the neck and can act as a barrier to diffusion at the membrane, and they comprise the 10nm filaments seen with EM",17517.0,17222.0,29.4549413541,0.983159216761
YLR316C,1293,TAD3,"Subunit of tRNA-specific adenosine-34 deaminase, forms a heterodimer with Tad2p that converts adenosine to inosine at the wobble position of several tRNAs",593.0,501.0,38.4530938124,0.844856661046
YLR319C,2567,BUD6,"Actin- and formin-interacting protein, involved in actin cable nucleation and polarized cell growth  isolated as bipolar budding mutant  potential Cdc28p substrate",160.0,144.0,35.6597222222,0.9
YLR321C,1481,SFH1,Component of the RSC chromatin remodeling complex  essential gene required for cell cycle progression and maintenance of proper ploidy  phosphorylated in the G1 phase of the cell cycle  Snf5p paralog,196.0,115.0,21.4869565217,0.586734693878
YLR323C,980,CWC24,"Essential protein, component of a complex containing Cef1p  has similarity to S. pombe Cwf24p",504.0,421.0,29.3990498812,0.835317460317
YLR325C,437,RPL38,"Protein component of the large (60S) ribosomal subunit, has similarity to rat L38 ribosomal protein",34283.0,19781.0,20.8667913655,0.576991511828
YLR327C,461,TMA10,Protein of unknown function that associates with ribosomes  putative homolog of the F1F0-ATPase synthase regulator Stf2p,23687.0,16833.0,25.2120834076,0.710642968717
YLR331C,578,JIP3,"Dubious open reading frame, unlikely to encode a protein  not conserved in closely related Saccharomyces species  98% of ORF overlaps the verified gene MID2",1.0,1.0,54.0,1.0
YLR333C,527,RPS25B,Protein component of the small (40S) ribosomal subunit  nearly identical to Rps25Ap and has similarity to rat S25 ribosomal protein,20884.0,15932.0,23.2376977153,0.7628806742
YLR334C,581,YLR334C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps a stand-alone long terminal repeat sequence whose presence indicates a retrotransposition event occurred here",3.0,3.0,41.3333333333,1.0
YLR336C,2900,SGD1,"Essential nuclear protein, required for biogenesis of the small ribosomal subunit  has a possible role in the osmoregulatory glycerol response  putative homolog of human NOM1 which is implicated in acute myeloid leukemia",797.0,626.0,27.1230031949,0.785445420326
YLR337C,2654,VRP1,Proline-rich actin-associated protein involved in cytoskeletal organization and cytokinesis  related to mammalian Wiskott-Aldrich syndrome protein (WASP)-interacting protein (WIP),865.0,766.0,34.0678851175,0.885549132948
YLR339C,752,YLR339C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the essential gene RPP0",4.0,4.0,31.25,1.0
YLR346C,506,YLR346C,"Putative protein of unknown function found in mitochondria  expression is regulated by transcription factors involved in pleiotropic drug resistance, Pdr1p and Yrr1p  YLR346C is not an essential gene",85.0,71.0,24.7183098592,0.835294117647
YLR347C,2786,KAP95,"Karyopherin beta, forms a complex with Srp1p/Kap60p  interacts with nucleoporins to mediate nuclear import of NLS-containing cargo proteins via the nuclear pore complex  regulates PC biosynthesis  GDP-to-GTP exchange factor for Gsp1p",1233.0,892.0,24.1995515695,0.723438767234
YLR348C,1097,DIC1,"Mitochondrial dicarboxylate carrier, integral membrane protein, catalyzes a dicarboxylate-phosphate exchange across the inner mitochondrial membrane, transports cytoplasmic dicarboxylates into the mitochondrial matrix",5332.0,4060.0,28.2650246305,0.76144036009
YLR351C,1076,NIT3,"Nit protein, one of two proteins in S. cerevisiae with similarity to the Nit domain of NitFhit from fly and worm and to the mouse and human Nit protein which interacts with the Fhit tumor suppressor  nitrilase superfamily member",1585.0,1319.0,26.5473843821,0.832176656151
YLR354C,1208,TAL1,"Transaldolase, enzyme in the non-oxidative pentose phosphate pathway  converts sedoheptulose 7-phosphate and glyceraldehyde 3-phosphate to erythrose 4-phosphate and fructose 6-phosphate",18388.0,17128.0,29.721333489,0.93147705025
YLR355C,1388,ILV5,Bifunctional acetohydroxyacid reductoisomerase and mtDNA binding protein  involved in branched-chain amino acid biosynthesis and maintenance of wild-type mitochondrial DNA  found in mitochondrial nucleoids,20508.0,17206.0,18.8913169824,0.838989662571
YLR358C,764,YLR358C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF RSC2/YLR357W",1.0,1.0,13.0,1.0
YLR361C,1937,DCR2,"Phosphoesterase involved in downregulation of the unfolded protein response, at least in part via dephosphorylation of Ire1p  dosage-dependent positive regulator of the G1/S phase transition through control of the timing of START",282.0,106.0,15.8962264151,0.375886524823
YLR361C-A,497,YLR361C-A,Putative protein of unknown function,1801.0,1292.0,24.2995356037,0.717379233759
YLR363C,857,NMD4,"Protein interacting with Nam7p, may be involved in the nonsense-mediated mRNA decay pathway",10.0,6.0,23.6666666667,0.6
YLR364C-A,323,YLR364C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the dubious ORF YLR366W",64.0,60.0,32.1833333333,0.9375
YLR370C,737,ARC18,"Subunit of the ARP2/3 complex, which is required for the motility and integrity of cortical actin patches",3473.0,2680.0,30.0145522388,0.771667146559
YLR373C,2906,VID22,"Glycosylated integral membrane protein localized to the plasma membrane  plays a role in fructose-1,6-bisphosphatase (FBPase) degradation  involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles",738.0,694.0,31.7175792507,0.940379403794
YLR374C,590,YLR374C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the uncharacterized ORF STP3/YLR375W",22.0,15.0,20.8666666667,0.681818181818
YLR376C,929,PSY3,"Protein involved in a Rad51p-, Rad54p-dependent pathway for homologous recombination repair  deletion results in a mutator phenotype  deletion increases sensitivity to anticancer drugs oxaliplatin and cisplatin but not mitomycin C",243.0,209.0,29.1578947368,0.860082304527
YLR377C,1247,FBP1,"Fructose-1,6-bisphosphatase, key regulatory enzyme in the gluconeogenesis pathway, required for glucose metabolism  undergoes either proteasome-mediated or autophagy-mediated degradation depending on growth conditions  interacts with Vid30p",29.0,23.0,26.0869565217,0.793103448276
YLR378C,1643,SEC61,"Essential subunit of Sec61 complex (Sec61p, Sbh1p, and Sss1p)  forms a channel for SRP-dependent protein import and retrograde transport of misfolded proteins out of the ER  with Sec63 complex allows SRP-independent protein import into ER",16032.0,15023.0,24.1463755575,0.937063373253
YLR382C,2885,NAM2,"Mitochondrial leucyl-tRNA synthetase, also has a direct role in splicing of several mitochondrial group I introns  indirectly required for mitochondrial genome maintenance",478.0,451.0,45.7716186253,0.943514644351
YLR384C,4250,IKI3,"Subunit of Elongator complex, which is required for modification of wobble nucleosides in tRNA  maintains structural integrity of Elongator  homolog of human IKAP, mutations in which cause familial dysautonomia (FD)",2790.0,2550.0,25.8133333333,0.913978494624
YLR385C,599,SWC7,"Protein of unknown function, component of the Swr1p complex that incorporates Htz1p into chromatin",27.0,19.0,21.2631578947,0.703703703704
YLR387C,1499,REH1,"Cytoplasmic 60S subunit biogenesis factor, associates with pre-60S particles  similar to Rei1p and shares partially redundant function in cytoplasmic 60S subunit maturation  contains dispersed C2H2 zinc finger domains",1992.0,1593.0,38.2705586943,0.799698795181
YLR389C,3284,STE23,"Metalloprotease involved, with homolog Axl1p, in N-terminal processing of pro-a-factor to the mature form  expressed in both haploids and diploids  member of the insulin-degrading enzyme family",3514.0,3071.0,26.7219146858,0.873932840068
YLR392C,1757,ART10,Protein of unknown function that contains 2 PY motifs and is ubiquinated by Rsp5p  overexpression confers resistance to arsenite  green fluorescent protein (GFP)-fusion protein localizes it to the cytoplasm  non-essential gene,1522.0,1460.0,29.3883561644,0.95926412615
YLR395C,437,COX8,"Subunit VIII of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain",3380.0,3223.0,24.1597890164,0.953550295858
YLR396C,2276,VPS33,"ATP-binding protein that is a subunit of the HOPS complex and of the CORVET tethering complex  essential for protein sorting, vesicle docking and fusion at the vacuole",697.0,621.0,31.1787439614,0.890961262554
YLR397C,2543,AFG2,"ATPase of the CDC48/PAS1/SEC18 (AAA) family, forms a hexameric complex  is essential for pre-60S maturation and release of several preribosome maturation factors  may be involved in degradation of aberrant mRNAs",1117.0,1019.0,31.0264965653,0.912264995524
YLR398C,4064,SKI2,"Ski complex component and putative RNA helicase, mediates 3'-5' RNA degradation by the cytoplasmic exosome  null mutants have superkiller phenotype of increased viral dsRNAs and are synthetic lethal with mutations in 5'-3' mRNA decay",1770.0,1670.0,27.3,0.943502824859
YLR399C,2261,BDF1,Protein involved in transcription initiation at TATA-containing promoters  associates with the basal transcription factor TFIID  contains two bromodomains  corresponds to the C-terminal region of mammalian TAF1  redundant with Bdf2p,1109.0,504.0,23.8908730159,0.454463480613
YLR401C,2207,DUS3,"Dihydrouridine synthase, member of a widespread family of conserved proteins including Smm1p, Dus1p, and Dus4p  contains a consensus oleate response element (ORE) in its promoter region",1114.0,987.0,28.2066869301,0.885996409336
YLR406C,891,RPL31B,"Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl31Ap and has similarity to rat L31 ribosomal protein  associates with the karyopherin Sxm1p  loss of both Rpl31p and Rpl39p confers lethality",24159.0,18967.0,21.5406759108,0.785090442485
YLR406C-A,350,YLR406C-A,Putative protein of unknown function,78.0,75.0,31.04,0.961538461538
YLR408C,569,BLS1,Putative protein of unknown function  likely member of BLOC complex involved in endosomal cargo sorting  green fluorescent protein (GFP)-fusion protein localizes to the endosome  YLR408C is not an essential gene,194.0,170.0,30.0529411765,0.876288659794
YLR409C,3020,UTP21,Subunit of U3-containing 90S preribosome and Small Subunit (SSU) processome complexes involved in production of 18S rRNA and assembly of small ribosomal subunit  synthetic defect with STI1 Hsp90 cochaperone  human homolog linked to glaucoma,1846.0,1573.0,29.0527654164,0.852112676056
YLR412C-A,407,YLR412C-A,Putative protein of unknown function,138.0,90.0,12.9555555556,0.652173913043
YLR414C,992,PUN1,Plasma membrane protein with a role in cell wall integrity  co-localizes with Sur7p in punctate membrane patches  null mutant displays decreased thermotolerance  transcription induced upon cell wall damage and metal ion stress,1235.0,808.0,29.4047029703,0.654251012146
YLR415C/YLR416C,831,YLR415C/YLR416C,"Putative protein of unknown function  YLR415C is not an essential gene/Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",20.0,19.0,25.8421052632,0.95
YLR418C,1382,CDC73,"Component of the Paf1p complex  binds to and modulates the activity of RNA polymerases I and II  required for expression of certain genes, modification of some histones, and telomere maintenance  involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay",1154.0,1043.0,31.815915628,0.903812824957
YLR421C,671,RPN13,Subunit of the 19S regulatory particle of the 26S proteasome lid  acts as a ubiquitin receptor for the proteasome  null mutants accumulate ubiquitinated Gcn4p and display decreased 26S proteasome stability,3335.0,3029.0,27.6180257511,0.908245877061
YLR423C,1454,ATG17,"Scaffold protein responsible for phagophore assembly site organization  regulatory subunit of an autophagy-specific complex that includes Atg1p and Atg13p  stimulates Atg1p kinase activity  human ortholog RB1CC1/FIP200 interacts with p53, which inhibits autophagy in human cells",878.0,864.0,37.7199074074,0.984054669704
YLR428C,545,YLR428C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF CRN1",62.0,56.0,33.5535714286,0.903225806452
YLR431C,1562,ATG23,Peripheral membrane protein required for the cytoplasm-to-vacuole targeting (Cvt) pathway and efficient macroautophagy  cycles between the phagophore assembly site (PAS) and non-PAS locations  forms a complex with Atg9p and Atg27p,394.0,330.0,42.6121212121,0.837563451777
YLR433C,1862,CNA1,"Calcineurin A  one isoform (the other is CMP2) of the catalytic subunit of calcineurin, a Ca++/calmodulin-regulated protein phosphatase which regulates Crz1p (a stress-response transcription factor), the other calcineurin subunit is CNB1",526.0,288.0,28.9583333333,0.54752851711
YLR434C,584,YLR434C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF TSR2/YLR435W",28.0,22.0,20.9545454545,0.785714285714
YLR436C,4025,ECM30,"Putative protein of unknown function  may play a role in cell wall biosynthesis, mutants have abormal relative levels of mannose and glucose and have Gap1p sorting and transport defects  (GFP)-fusion protein localizes to the cytoplasm",4990.0,4638.0,26.1192324278,0.929458917836
YLR437C,602,DIF1,Protein that regulates the nuclear localization of ribonucleotide reductase Rnr2p and Rnr4p subunits  phosphorylated by Dun1p in response to DNA damage and degraded  N-terminal half has similarity to S. pombe Spd1 protein,2528.0,2211.0,33.1854364541,0.87460443038
YLR437C-A,428,YLR437C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF CAR2/YLR438W",89.0,78.0,27.2435897436,0.876404494382
YLR438C-A,470,LSM3,"Lsm (Like Sm) protein  part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay  nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA",8211.0,4707.0,11.4956447844,0.573255389112
YLR440C,2330,SEC39,Component of the Dsl1p tethering complex that interacts with ER SNAREs Sec20p and Use1p  proposed to be involved in protein secretion  localizes to the ER and nuclear envelope,1056.0,766.0,29.8524804178,0.725378787879
YLR441C,968,RPS1A,Ribosomal protein 10 (rp10) of the small (40S) subunit  nearly identical to Rps1Bp and has similarity to rat S3a ribosomal protein,22259.0,17978.0,23.483924797,0.807673300687
YLR442C,3137,SIR3,"Silencing protein that interacts with Sir2p and Sir4p, and histone H3 and H4 tails, to establish a transcriptionally silent chromatin state  required for spreading of silenced chromatin  recruited to chromatin through interaction with Rap1p",1302.0,1157.0,33.5427830596,0.888632872504
YLR444C,503,YLR444C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",5.0,3.0,27.0,0.6
YLR447C,1238,VMA6,"Subunit d of the five-subunit V0 integral membrane domain of vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found in the endomembrane system  stabilizes VO subunits  required for V1 domain assembly on the vacuolar membrane",5295.0,3381.0,20.7568766637,0.638526912181
YLR452C,2297,SST2,"GTPase-activating protein for Gpa1p, regulates desensitization to alpha factor pheromone  also required to prevent receptor-independent signaling of the mating pathway  member of the RGS (regulator of G-protein signaling) family",1424.0,1324.0,29.7832326284,0.929775280899
YLR453C,1388,RIF2,Protein that binds to the Rap1p C-terminus and acts synergistically with Rif1p to help control telomere length and establish telomeric silencing  deletion results in telomere elongation,160.0,139.0,35.5179856115,0.86875
YLR457C,1160,NBP1,"Spindle pole body (SPB) component, required for the insertion of the duplication plaque into the nuclear membrane during SPB duplication  essential for bipolar spindle formation  component of the Mps2p-Bbp1p complex",417.0,403.0,40.2382133995,0.966426858513
YLR460C,1331,YLR460C,"Member of the quinone oxidoreductase family, up-regulated in response to the fungicide mancozeb  possibly up-regulated by iodine",78.0,68.0,38.8823529412,0.871794871795
YLR463C,752,YLR463C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps the uncharacterized ORFs YLR462W and YLR464W",5.0,4.0,20.0,0.8
YLR465C,509,BSC3,"Dubious open reading frame, unlikely to encode a protein  not conserved in closely related Saccharomyces species  100% of YLR465C overlaps the uncharacterized ORF YLR464W and 86% of YLR465C overlaps the verified gene YRF1-4",9.0,8.0,33.0,0.888888888889
YLR466C-A,683,YLR466C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF YRF1-4/YLR466W",5.0,4.0,27.5,0.8
YLR466C-B,317,YLR466C-B,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data",160.0,130.0,30.3923076923,0.8125
YLR467C-A,683,YLR467C-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF YRF1-4/YLR466W",12.0,10.0,26.8,0.833333333333
YLL067W-A,683,YLL067W-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps YLL067C",10.0,9.0,21.5555555556,0.9
YLL066W-B,371,YLL066W-B,Putative protein of unknown function  overexpression causes a cell cycle delay or arrest,23.0,20.0,31.5,0.869565217391
YLL066W-A,683,YLL066W-A,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  completely overlaps the uncharacterized ORF YLL066C",3.0,3.0,28.0,1.0
YLL065W,551,YLL065W,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps chromosome XII telomeric element core sequences",2.0,2.0,77.5,1.0
YLL061W,1952,MMP1,"High-affinity S-methylmethionine permease, required for utilization of S-methylmethionine as a sulfur source  has similarity to S-adenosylmethionine permease Sam3p",241.0,198.0,33.9343434343,0.821576763485
YLL058W,1928,YLL058W,"Putative protein of unknown function with similarity to Str2p, which is a cystathionine gamma-synthase important in sulfur metabolism  YLL058W is not an essential gene",733.0,686.0,33.029154519,0.93587994543
YLL055W,1796,YCT1,High-affinity cysteine-specific transporter with similarity to the Dal5p family of transporters  green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum  YCT1 is not an essential gene,276.0,257.0,43.9260700389,0.93115942029
YLL049W,740,LDB18,"Component of the dynactin complex, which is required for dynein activity  null mutant exhibits defects in nuclear migration and spindle orientation and has reduced affinity for alcian blue dye  has homology to mammalian dynactin subunit p24",191.0,184.0,36.347826087,0.96335078534
YLL047W,584,YLL047W,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps verified gene RNP1",11.0,10.0,34.1,0.909090909091
YLL044W,647,YLL044W,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  transcription of both YLL044W and the overlapping gene RPL8B is reduced in the gcr1 null mutant",6.0,3.0,18.3333333333,0.5
YLL043W,2210,FPS1,"Plasma membrane channel, member of major intrinsic protein (MIP) family  involved in efflux of glycerol and in uptake of acetic acid and the trivalent metalloids arsenite and antimonite  phosphorylated by Hog1p MAPK under acetate stress",1069.0,940.0,32.1787234043,0.87932647334
YLL037W,581,YLL037W,Dubious open reading frame unlikely to encode a functional protein  overlaps 3' end of essential PRP19 gene encoding an RNA splicing factor,248.0,187.0,28.422459893,0.754032258065
YLL035W,2099,GRC3,Polynucleotide kinase present on rDNA that is required for efficient transcription termination by RNA polymerase I  required for cell growth  mRNA is cell-cycle regulated,359.0,269.0,26.0446096654,0.74930362117
YLL033W,893,IRC19,Putative protein of unknown function  YLL033W is not an essential gene but mutant is defective in spore formation  null mutant displays increased levels of spontaneous Rad52p foci,92.0,79.0,30.3417721519,0.858695652174
YLL029W,2450,FRA1,"Protein involved in negative regulation of transcription of iron regulon  forms an iron independent complex with Fra2p, Grx3p, and Grx4p  cytosolic  mutant fails to repress transcription of iron regulon and is defective in spore formation",3194.0,2044.0,26.5048923679,0.639949906074
YLL028W,1961,TPO1,"Polyamine transporter that recognizes spermine, putrescine, and spermidine  catalyzes uptake of polyamines at alkaline pH and excretion at acidic pH  phosphorylation enhances activity and sorting to the plasma membrane",4471.0,549.0,20.9817850638,0.122791321852
YLL027W,953,ISA1,"Mitochondrial matrix protein involved in biogenesis of the iron-sulfur (Fe/S) cluster of Fe/S proteins, isa1 deletion causes loss of mitochondrial DNA and respiratory deficiency  depletion reduces growth on nonfermentable carbon sources",2067.0,1987.0,37.9270256668,0.96129656507
YLL026W,2927,HSP104,"Heat shock protein that cooperates with Ydj1p (Hsp40) and Ssa1p (Hsp70) to refold and reactivate previously denatured, aggregated proteins  responsive to stresses including: heat, ethanol, and sodium arsenite  involved in [PSI+] propagation",25658.0,19733.0,28.473217453,0.76907787045
YLL025W,575,PAU17,"Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions  YLL025W is not an essential gene",278.0,237.0,29.1392405063,0.852517985612
YLL021W,4601,SPA2,"Component of the polarisome, which functions in actin cytoskeletal organization during polarized growth  acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components  potential Cdc28p substrate",2142.0,568.0,22.3978873239,0.265172735761
YLL019W-A,293,YLL019W-A,Dubious open reading frame unlikely to encode a protein  completely overlaps the verified gene KNS1,39.0,36.0,32.6944444444,0.923076923077
YLL015W,4880,BPT1,"ABC type transmembrane transporter of MRP/CFTR family, found in vacuolar membrane, involved in the transport of unconjugated bilirubin and in heavy metal detoxification via glutathione conjugates, along with Ycf1p",1545.0,1414.0,33.8910891089,0.915210355987
YLL014W,527,EMC6,Member of a transmembrane complex required for efficient folding of proteins in the ER  null mutant displays induction of the unfolded protein response,1872.0,1699.0,33.0088287228,0.907585470085
YLL012W,1922,YEH1,"Steryl ester hydrolase, one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis  localized to lipid particle membranes",2257.0,1701.0,30.1687242798,0.753655294639
YLL011W,1670,SOF1,Essential protein required for biogenesis of 40S (small) ribosomal subunit  has similarity to the beta subunit of trimeric G-proteins and the splicing factor Prp4p,314.0,231.0,33.341991342,0.735668789809
YLL008W,2459,DRS1,"Nucleolar DEAD-box protein required for ribosome assembly and function, including synthesis of 60S ribosomal subunits  constituent of 66S pre-ribosomal particles",6344.0,2297.0,17.0949063997,0.362074401009
YLL006W-A,377,YLL006W-A,Putative protein of unknown function  identified by fungal homology and RT-PCR,25.0,23.0,48.4347826087,0.92
YLL006W,1481,MMM1,"ER integral membrane protein, component of the ERMES complex that links the ER to mitochondria and may promote inter-organellar calcium and phospholipid exchange as well as coordinating mitochondrial DNA replication and growth",338.0,321.0,30.8971962617,0.949704142012
YLL004W,2051,ORC3,"Subunit of the origin recognition complex, which directs DNA replication by binding to replication origins and is also involved in transcriptional silencing",652.0,637.0,43.8822605965,0.976993865031
YLL003W,3041,SFI1,"Centrin (Cdc31p)-binding protein required for spindle pole body (SPB) duplication, localizes to the half-bridge of the SPB, required for progression through G(2)-M transition, has similarity to Xenopus laevis XCAP-C",478.0,398.0,34.0025125628,0.832635983264
YLL002W,1511,RTT109,Histone acetyltransferase critical for cell survival in the presence of DNA damage during S phase  acetylates H3-K56 and H3-K9  involved in non-homologous end joining and in regulation of Ty1 transposition  interacts physically with Vps75p,319.0,269.0,34.6319702602,0.843260188088
YLL001W,2474,DNM1,Dynamin-related GTPase required for mitochondrial fission and morphology  assembles on the cytoplasmic face of mitochondrial tubules at sites at which division will occur  also participates in endocytosis and regulating peroxisome abundance,1476.0,1398.0,32.5114449213,0.947154471545
YLR005W,1586,SSL1,"Component of the core form of RNA polymerase transcription factor TFIIH, which has both protein kinase and DNA-dependent ATPase/helicase activities and is essential for transcription and nucleotide excision repair  interacts with Tfb4p",925.0,794.0,29.1838790932,0.858378378378
YLR007W,1211,NSE1,Essential subunit of the Mms21-Smc5-Smc6 complex  nuclear protein required for DNA repair and growth  has a nonstructural role in the maintenance of chromosomes,523.0,455.0,28.5824175824,0.869980879541
YLR009W,800,RLP24,"Essential protein with similarity to Rpl24Ap and Rpl24Bp, associated with pre-60S ribosomal subunits and required for ribosomal large subunit biogenesis",1533.0,1462.0,31.3508891929,0.953685583823
YLR011W,776,LOT6,"FMN-dependent NAD(P)H:quinone reductase, may be involved in quinone detoxification  expression elevated at low temperature  sequesters the Cin5p transcription factor in the cytoplasm in complex with the proteasome under reducing conditions",229.0,180.0,30.7777777778,0.786026200873
YLR013W,626,GAT3,Protein containing GATA family zinc finger motifs,0.0,0.0,NA,NA
YLR015W,1718,BRE2,"Subunit of COMPASS (Set1C) complex, which methylates Lys4 of histone H3 and functions in silencing at telomeres  has a C-terminal Sdc1 Dpy-30 Interaction (SDI) domain that mediates binding to Sdc1p  similar to trithorax-group protein ASH2L",384.0,354.0,32.5197740113,0.921875
YLR017W,1214,MEU1,"Methylthioadenosine phosphorylase (MTAP), catalyzes the initial step in the methionine salvage pathway  affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity  regulates ADH2 gene expression",2139.0,1869.0,23.6853932584,0.873772791024
YLR019W,1394,PSR2,"Functionally redundant Psr1p homolog, a plasma membrane phosphatase involved in the general stress response  required with Psr1p and Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p",584.0,533.0,32.3771106942,0.912671232877
YLR021W,740,IRC25,Component of a heterodimeric Poc4p-Irc25p chaperone involved in assembly of alpha subunits into the 20S proteasome  may regulate formation of proteasome isoforms with alternative subunits under different conditions,485.0,335.0,28.5731343284,0.690721649485
YLR025W,923,SNF7,One of four subunits of the endosomal sorting complex required for transport III (ESCRT-III)  involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway  recruited from the cytoplasm to endosomal membranes,2720.0,1211.0,26.9917423617,0.445220588235
YLR030W,992,YLR030W,Putative protein of unknown function,12.0,8.0,23.125,0.666666666667
YLR031W,761,YLR031W,Putative protein of unknown function,82.0,80.0,37.4125,0.975609756098
YLR032W,3710,RAD5,DNA helicase proposed to promote replication fork regression during postreplication repair by template switching  RING finger containing ubiquitin ligase  stimulates the synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p,659.0,505.0,25.8534653465,0.766312594841
YLR033W,1709,RSC58,"Component of the RSC chromatin remodeling complex  RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion  involved in telomere maintenance",791.0,721.0,36.9375866852,0.911504424779
YLR041W,521,YLR041W,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the uncharacterized ORF YLR040C",5.0,5.0,51.0,1.0
YLR048W,1318,RPS0B,"Protein component of the small (40S) ribosomal subunit, nearly identical to Rps0Ap  required for maturation of 18S rRNA along with Rps0Ap  deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal",22024.0,19515.0,20.8695362542,0.886078823102
YLR052W,953,IES3,Subunit of the INO80 chromatin remodeling complex,901.0,763.0,28.2739187418,0.846836847947
YLR056W,1298,ERG3,"C-5 sterol desaturase, catalyzes the introduction of a C-5(6) double bond into episterol, a precursor in ergosterol biosynthesis  mutants are viable, but cannot grow on non-fermentable carbon sources",7540.0,5064.0,26.0244865719,0.671618037135
YLR057W,2750,YLR057W,Putative protein of unknown function  YLR050W is not an essential gene,1249.0,1080.0,29.4259259259,0.864691753403
YLR060W,1988,FRS1,"Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase, forms a tetramer with Frs2p to generate active enzyme  able to hydrolyze mis-aminoacylated tRNA-Phe, which could contribute to translational quality control",7825.0,7431.0,28.2493607859,0.9496485623
YLR061W,955,RPL22A,"Protein component of the large (60S) ribosomal subunit, has similarity to Rpl22Bp and to rat L22 ribosomal protein",34558.0,23018.0,18.8448605439,0.666068638231
YLR063W,1298,YLR063W,Putative S-adenosylmethionine-dependent methyltransferase  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YLR063W is not an essential gene,142.0,116.0,31.5603448276,0.816901408451
YLR064W,1022,PER33,"Protein that localizes to the endoplasmic reticulum with some nuclear pore complex association  deletion extends chronological lifespan  highly conserved across species, orthologous to human TMEM33 and paralogous to Pom33p",4616.0,3773.0,34.2340312748,0.817374350087
YLR066W,755,SPC3,"Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway  homologous to mammalian SPC22/23",988.0,886.0,26.3273137698,0.896761133603
YLR068W,656,FYV7,Essential protein required for maturation of 18S rRNA  required for survival upon exposure to K1 killer toxin,274.0,225.0,26.9866666667,0.821167883212
